"REF_DATE","GEO","DGUID","Age at time of death","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2020-02-29","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-03-07","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-03-14","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-03-21","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-03-28","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-04-04","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-04-11","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-04-18","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-04-25","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-05-02","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","10","","","","0"
"2020-05-09","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-05-16","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-05-23","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-05-30","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-06-06","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-06-13","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-06-20","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-06-27","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-07-04","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-07-11","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-07-18","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-07-25","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-08-01","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-08-08","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-08-15","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-08-22","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-08-29","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-09-05","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-09-12","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-09-19","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","10","","","","0"
"2020-09-26","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-10-03","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-10-10","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-10-17","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-10-24","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-10-31","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-11-07","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-11-14","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-11-21","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-11-28","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2020-12-05","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-12-12","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-12-19","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2020-12-26","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2021-01-02","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2021-01-09","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2021-01-16","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2021-01-23","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2021-01-30","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2021-02-06","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2021-02-13","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2021-02-20","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2021-02-27","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2021-03-06","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2021-03-13","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2021-03-20","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2021-03-27","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2021-04-03","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2021-04-10","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2021-04-17","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","0","","","","0"
"2021-04-24","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","10","","","","0"
"2021-05-01","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
"2021-05-08","New Brunswick, place of occurrence","2016A000213","Age at time of death, 0 to 44 years","Males","Number of deaths","Number","223","units","0","v1161320385","5.2.2.1","5","","","","0"
