"REF_DATE","GEO","DGUID","Age at time of death","Sex","Characteristics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2019-02-16","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-02-23","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-03-02","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-03-09","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-03-16","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-03-23","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-03-30","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-04-06","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-04-13","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-04-20","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-04-27","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-05-04","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-05-11","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-05-18","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-05-25","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","10","","","","0"
"2019-06-01","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-06-08","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-06-15","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-06-22","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-06-29","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-07-06","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-07-13","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-07-20","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-07-27","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-08-03","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-08-10","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-08-17","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-08-24","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-08-31","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-09-07","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-09-14","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-09-21","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-09-28","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-10-05","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-10-12","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-10-19","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-10-26","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-11-02","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-11-09","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-11-16","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-11-23","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-11-30","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-12-07","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-12-14","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2019-12-21","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2019-12-28","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2020-01-04","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-01-11","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2020-01-18","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-01-25","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-02-01","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-02-08","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2020-02-15","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2020-02-22","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-02-29","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2020-03-07","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2020-03-14","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-03-21","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-03-28","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-04-04","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2020-04-11","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-04-18","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2020-04-25","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2020-05-02","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-05-09","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-05-16","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
"2020-05-23","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","0","","","","0"
"2020-05-30","Nova Scotia","2016A000212","Age at time of death, 0 to 44 years","Females","Number of deaths","Number","223","units","0","v1161320371","4.2.3.1","5","","","","0"
